geometry,city,EV_stations,parking,edges,parking_space,civic,restaurant,park,school,node,Community_centre,place_of_worship,university,cinema,library,commercial,retail,townhall,government,residential,population,predicted_EV_stations
"POLYGON ((13.138596109499447 52.44294110386674, 13.138784201679242 52.4384792180154, 13.131466962760955 52.43836379903432, 13.131278132157004 52.44282566640074, 13.138596109499447 52.44294110386674))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.138784201679242 52.4384792180154, 13.138972244602632 52.43401732830219, 13.131655743915443 52.433901927802296, 13.131466962760955 52.43836379903432, 13.138784201679242 52.4384792180154))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.138972244602632 52.43401732830219, 13.139160238286797 52.42955543472711, 13.131844475637717 52.4294400527047, 13.131655743915443 52.433901927802296, 13.138972244602632 52.43401732830219))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.139160238286797 52.42955543472711, 13.13934818274891 52.42509353729021, 13.132033157945017 52.42497817374155, 13.131844475637717 52.4294400527047, 13.139160238286797 52.42955543472711))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.13934818274891 52.42509353729021, 13.139536078006133 52.4206316359915, 13.13222179085457 52.4205162909129, 13.132033157945017 52.42497817374155, 13.13934818274891 52.42509353729021))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.139536078006133 52.4206316359915, 13.139723924075623 52.41616973083101, 13.132410374383607 52.416054404218734, 13.13222179085457 52.4205162909129, 13.139536078006133 52.4206316359915))",Berlin,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.139723924075623 52.41616973083101, 13.139911720974533 52.41170782180877, 13.132598908549337 52.41159251365913, 13.132410374383607 52.416054404218734, 13.139723924075623 52.41616973083101))",Berlin,0,0,48,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.139911720974533 52.41170782180877, 13.140099468719997 52.40724590892481, 13.132787393368968 52.40713061923409, 13.132598908549337 52.41159251365913, 13.139911720974533 52.41170782180877))",Berlin,0,1,42,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0.0,0,10.022101410748052,0
"POLYGON ((13.140099468719997 52.40724590892481, 13.14028716732915 52.40278399217917, 13.132975828859703 52.40266872094364, 13.132787393368968 52.40713061923409, 13.140099468719997 52.40724590892481))",Berlin,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.14028716732915 52.40278399217917, 13.140474816819113 52.39832207157184, 13.13619298954535 52.39825462281376, 13.1356653 52.398401099999994, 13.1354261 52.39846750000001, 13.1352018 52.3985292, 13.1350357 52.39857469999999, 13.1349557 52.3985957, 13.1348559 52.3986492, 13.1335094 52.3993665, 13.133126775367545 52.39909366581994, 13.132975828859703 52.40266872094364, 13.14028716732915 52.40278399217917))",Berlin,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.140474816819113 52.39832207157184, 13.140553872232708 52.39644194490783, 13.1404264 52.3963736, 13.1400864 52.39623919999998, 13.1383927 52.3955527, 13.138198500000001 52.39544949999999, 13.137763 52.39521799999999, 13.1370398 52.39483359999999, 13.1366507 52.3946269, 13.1364246 52.39450659999999, 13.135087889285698 52.3937723099779, 13.134636367828595 52.393765183888846, 13.1362417 52.39464619999999, 13.136640700000001 52.39485839999998, 13.137064100000002 52.39508339999999, 13.137542600000002 52.39533769999999, 13.1382291 52.395702799999995, 13.1389502 52.3959923, 13.138368 52.39597919999999, 13.138586500000002 52.39609959999999, 13.1383783 52.39610929999999, 13.138261700000001 52.39611469999999, 13.138149800000003 52.3961148, 13.1380433 52.3961186, 13.137993400000001 52.39612029999999, 13.1377939 52.396134399999994, 13.137499200000002 52.39601939999999, 13.1372603 52.3960251, 13.1374377 52.396146599999994, 13.1371475 52.39616809999999, 13.1371327 52.396169099999995, 13.1370392 52.3961749, 13.1369983 52.3961775, 13.136807000000001 52.3961771, 13.1364225 52.396177, 13.1360125 52.39617690000001, 13.1357979 52.39617569999999, 13.135711900000002 52.396175199999995, 13.135679100000003 52.39623629999999, 13.1356134 52.3963706, 13.1355877 52.39642349999999, 13.1354523 52.396709699999995, 13.1353584 52.396902199999985, 13.1351269 52.397375, 13.135716200000001 52.3974489, 13.1360279 52.3974887, 13.1361434 52.3975035, 13.136410900000001 52.39752999999999, 13.136474300000001 52.39753649999999, 13.1365828 52.397547499999995, 13.136732 52.39756220000001, 13.1369369 52.39758260000001, 13.1369981 52.3975887, 13.1371657 52.397604599999994, 13.137257500000002 52.39761289999999, 13.1373347 52.397619199999994, 13.1375331 52.39763810000001, 13.137672300000002 52.397649999999985, 13.138044100000002 52.39768329999999, 13.1380861 52.39780720000001, 13.1381026 52.3978562, 13.1366366 52.3981315, 13.1364085 52.3981948, 13.13619298954535 52.39825462281376, 13.140474816819113 52.39832207157184))",Berlin,0,0,14,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,1,10.022101410748052,0
"POLYGON ((13.135087889285698 52.3937723099779, 13.134707600000002 52.39356339999999, 13.1340845 52.39317499999999, 13.133397151777585 52.39268812203953, 13.133385927776049 52.39295408023365, 13.1338776 52.39330180000001, 13.134493 52.39368649999999, 13.134636367828595 52.393765183888846, 13.135087889285698 52.3937723099779))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.136763906958961 52.48634300638982, 13.1371014 52.4866042, 13.138365942054422 52.48758578521672, 13.1440378966979 52.48767491915401, 13.144225742012729 52.483213053473456, 13.136901060504142 52.48309790273902, 13.136763906958961 52.48634300638982))",Berlin,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.138365942054422 52.48758578521672, 13.138936300000001 52.4880285, 13.1398204 52.4887131, 13.140261300000002 52.48905819999998, 13.1407108 52.48940699999999, 13.141640000000002 52.4901282, 13.1417055 52.49017879999999, 13.1418129 52.490261499999995, 13.1429842 52.491165499999994, 13.143862099979591 52.49184953324893, 13.1440378966979 52.48767491915401, 13.138365942054422 52.48758578521672))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.144225742012729 52.483213053473456, 13.144413538092632 52.47875118393448, 13.137089596766076 52.478636051645964, 13.136901060504142 52.48309790273902, 13.144225742012729 52.483213053473456))",Berlin,0,0,13,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.144413538092632 52.47875118393448, 13.1446012849548 52.47428931053707, 13.137278083616609 52.47417419669077, 13.137089596766076 52.478636051645964, 13.144413538092632 52.47875118393448))",Berlin,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.1446012849548 52.47428931053707, 13.144788982616427 52.469827433281246, 13.137466521072996 52.469712337873446, 13.137278083616609 52.47417419669077, 13.1446012849548 52.47428931053707))",Berlin,0,6,14,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0,10.022101410748052,0
"POLYGON ((13.144788982616427 52.469827433281246, 13.14497663109469 52.465365552167064, 13.137654909152483 52.46525047519405, 13.137466521072996 52.469712337873446, 13.144788982616427 52.469827433281246))",Berlin,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.14497663109469 52.465365552167064, 13.145164230406758 52.46090366719452, 13.137843247872306 52.46078860865258, 13.137654909152483 52.46525047519405, 13.14497663109469 52.465365552167064))",Berlin,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.145164230406758 52.46090366719452, 13.145351780569793 52.45644177836368, 13.138031537249695 52.45632673824909, 13.137843247872306 52.46078860865258, 13.145164230406758 52.46090366719452))",Berlin,0,0,40,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.145351780569793 52.45644177836368, 13.145539281600954 52.451979885674525, 13.138219777301874 52.4518648639836, 13.138031537249695 52.45632673824909, 13.145351780569793 52.45644177836368))",Berlin,0,10,114,2,0,5,3,1,52,1,1,0,0,1,0,4,0,0.0,0,10.022101410748052,1
"POLYGON ((13.145539281600954 52.451979885674525, 13.145726733517382 52.44751798912713, 13.138407968046058 52.447402985856144, 13.138219777301874 52.4518648639836, 13.145539281600954 52.451979885674525))",Berlin,0,0,60,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.145726733517382 52.44751798912713, 13.145914136336218 52.443056088721484, 13.138596109499447 52.44294110386674, 13.138407968046058 52.447402985856144, 13.145726733517382 52.44751798912713))",Berlin,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.145914136336218 52.443056088721484, 13.146101490074594 52.43859418445762, 13.138784201679242 52.4384792180154, 13.138596109499447 52.44294110386674, 13.145914136336218 52.443056088721484))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.146101490074594 52.43859418445762, 13.146288794749625 52.43413227633557, 13.138972244602632 52.43401732830219, 13.138784201679242 52.4384792180154, 13.146101490074594 52.43859418445762))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.146288794749625 52.43413227633557, 13.146476050378432 52.42967036435537, 13.139160238286797 52.42955543472711, 13.138972244602632 52.43401732830219, 13.146288794749625 52.43413227633557))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.146476050378432 52.42967036435537, 13.146663256978117 52.425208448517026, 13.13934818274891 52.42509353729021, 13.139160238286797 52.42955543472711, 13.146476050378432 52.42967036435537))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.146663256978117 52.425208448517026, 13.146850414565774 52.42074652882061, 13.139536078006133 52.4206316359915, 13.13934818274891 52.42509353729021, 13.146663256978117 52.425208448517026))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.146850414565774 52.42074652882061, 13.147037523158499 52.41628460526607, 13.139723924075623 52.41616973083101, 13.139536078006133 52.4206316359915, 13.146850414565774 52.42074652882061))",Berlin,0,1,40,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.147037523158499 52.41628460526607, 13.147224582773369 52.411822677853515, 13.139911720974533 52.41170782180877, 13.139723924075623 52.41616973083101, 13.147037523158499 52.41628460526607))",Berlin,0,2,114,0,0,1,0,2,51,0,2,0,0,0,0,0,0,0.0,0,10.022101410748052,1
"POLYGON ((13.147224582773369 52.411822677853515, 13.147411593427458 52.40736074658292, 13.140099468719997 52.40724590892481, 13.139911720974533 52.41170782180877, 13.147224582773369 52.411822677853515))",Berlin,0,1,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.147411593427458 52.40736074658292, 13.14759855513783 52.40289881145432, 13.14028716732915 52.40278399217917, 13.140099468719997 52.40724590892481, 13.147411593427458 52.40736074658292))",Berlin,0,0,6,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.14759855513783 52.40289881145432, 13.147785467921542 52.398436872467755, 13.140474816819113 52.39832207157184, 13.14028716732915 52.40278399217917, 13.14759855513783 52.40289881145432))",Berlin,0,1,14,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0.0,0,10.022101410748055,0
"POLYGON ((13.147785467921542 52.398436872467755, 13.147917159027292 52.39529246901769, 13.1478888 52.3952952, 13.146805 52.395400300000006, 13.146578800000002 52.3954222, 13.145976 52.3954804, 13.1457693 52.395495999999994, 13.145738900000001 52.3955034, 13.1447861 52.395827399999995, 13.143858800000002 52.39613909999999, 13.1437034 52.39625370000001, 13.1435124 52.39639449999999, 13.1433729 52.39649729999999, 13.1431341 52.396673400000005, 13.1432786 52.39672639999999, 13.143261600000002 52.3968502, 13.1432204 52.39712279999999, 13.1432027 52.3972467, 13.1428491 52.3971673, 13.1428215 52.39716109999999, 13.1425639 52.39710279999999, 13.1424209 52.3970676, 13.1419869 52.3969608, 13.1418185 52.39709959999999, 13.141524800000001 52.39695029999999, 13.1412419 52.3968064, 13.141094100000002 52.396731300000006, 13.1409886 52.39667469999999, 13.140962800000002 52.396660999999995, 13.1406864 52.39651299999999, 13.140553872232708 52.39644194490783, 13.140474816819113 52.39832207157184, 13.147785467921542 52.398436872467755))",Berlin,0,0,18,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.143862099979591 52.49184953324893, 13.14423859452163 52.49214287804411, 13.151176214074939 52.49225151519809, 13.15136336805503 52.48778963499521, 13.1440378966979 52.48767491915401, 13.143862099979591 52.49184953324893))",Berlin,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.14423859452163 52.49214287804411, 13.144431400000002 52.49229309999998, 13.145301100000001 52.492964599999986, 13.1462036 52.4936611, 13.146602600000001 52.49397789999999, 13.146664000000001 52.494026699999985, 13.1470992 52.4943722, 13.147781700000001 52.494905, 13.1478485 52.494957199999995, 13.148414200000001 52.4953987, 13.149243 52.4960443, 13.1493023 52.496090499999994, 13.1495904 52.49631479999999, 13.1497949 52.49645449999999, 13.1500589 52.496634799999995, 13.15017258161202 52.49670062735463, 13.150989011019387 52.49671339154617, 13.151176214074939 52.49225151519809, 13.14423859452163 52.49214287804411))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.15017258161202 52.49670062735463, 13.1507737 52.4970487, 13.1508512 52.49709359999999, 13.1508855 52.49711349999999, 13.150970171173576 52.49716236335355, 13.150989011019387 52.49671339154617, 13.15017258161202 52.49670062735463))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.15136336805503 52.48778963499521, 13.151550472976805 52.48332775093756, 13.144225742012729 52.483213053473456, 13.1440378966979 52.48767491915401, 13.15136336805503 52.48778963499521))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.151550472976805 52.48332775093756, 13.1517375288574 52.478865863025156, 13.144413538092632 52.47875118393448, 13.144225742012729 52.483213053473456, 13.151550472976805 52.48332775093756))",Berlin,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.1517375288574 52.478865863025156, 13.15192453571394 52.47440397125804, 13.1446012849548 52.47428931053707, 13.144413538092632 52.47875118393448, 13.1517375288574 52.478865863025156))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.15192453571394 52.47440397125804, 13.152111493563552 52.469942075636204, 13.144788982616427 52.469827433281246, 13.1446012849548 52.47428931053707, 13.15192453571394 52.47440397125804))",Berlin,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.152111493563552 52.469942075636204, 13.152298402423343 52.46548017615971, 13.14497663109469 52.465365552167064, 13.144788982616427 52.469827433281246, 13.152111493563552 52.469942075636204))",Berlin,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.152298402423343 52.46548017615971, 13.152485262310416 52.461018272828554, 13.145164230406758 52.46090366719452, 13.14497663109469 52.465365552167064, 13.152298402423343 52.46548017615971))",Berlin,0,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.152485262310416 52.461018272828554, 13.152672073241867 52.45655636564279, 13.145351780569793 52.45644177836368, 13.145164230406758 52.46090366719452, 13.152485262310416 52.461018272828554))",Berlin,0,1,106,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0.0,15,10.022101410748055,1
"POLYGON ((13.152672073241867 52.45655636564279, 13.152858835234785 52.45209445460241, 13.145539281600954 52.451979885674525, 13.145351780569793 52.45644177836368, 13.152672073241867 52.45655636564279))",Berlin,0,6,85,0,0,0,1,0,41,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,1
"POLYGON ((13.152858835234785 52.45209445460241, 13.153045548306245 52.44763253970748, 13.145726733517382 52.44751798912713, 13.145539281600954 52.451979885674525, 13.152858835234785 52.45209445460241))",Berlin,0,0,6,0,0,4,0,0,2,0,0,0,0,0,1,0,0,0.0,0,10.022101410748052,0
"POLYGON ((13.153045548306245 52.44763253970748, 13.153232212473322 52.443170620957986, 13.145914136336218 52.443056088721484, 13.145726733517382 52.44751798912713, 13.153045548306245 52.44763253970748))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.153232212473322 52.443170620957986, 13.153418827753075 52.43870869835398, 13.146101490074594 52.43859418445762, 13.145914136336218 52.443056088721484, 13.153232212473322 52.443170620957986))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.153418827753075 52.43870869835398, 13.153605394162563 52.43424677189545, 13.146288794749625 52.43413227633557, 13.146101490074594 52.43859418445762, 13.153418827753075 52.43870869835398))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.153605394162563 52.43424677189545, 13.153791911718825 52.42978484158248, 13.146476050378432 52.42967036435537, 13.146288794749625 52.43413227633557, 13.153605394162563 52.43424677189545))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.153791911718825 52.42978484158248, 13.15397838043891 52.425322907415065, 13.146663256978117 52.425208448517026, 13.146476050378432 52.42967036435537, 13.153791911718825 52.42978484158248))",Berlin,0,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.15397838043891 52.425322907415065, 13.154164800339837 52.42086096939323, 13.146850414565774 52.42074652882061, 13.146663256978117 52.425208448517026, 13.15397838043891 52.425322907415065))",Berlin,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.154164800339837 52.42086096939323, 13.154351171438636 52.41639902751699, 13.147037523158499 52.41628460526607, 13.146850414565774 52.42074652882061, 13.154164800339837 52.42086096939323))",Berlin,0,2,36,0,0,0,0,0,19,1,1,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.154351171438636 52.41639902751699, 13.15453749375232 52.411937081786384, 13.147224582773369 52.411822677853515, 13.147037523158499 52.41628460526607, 13.154351171438636 52.41639902751699))",Berlin,0,1,56,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
"POLYGON ((13.15453749375232 52.411937081786384, 13.15472376729789 52.407475132201434, 13.147411593427458 52.40736074658292, 13.147224582773369 52.411822677853515, 13.15453749375232 52.411937081786384))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.15472376729789 52.407475132201434, 13.154909992092348 52.403013178762166, 13.14759855513783 52.40289881145432, 13.147411593427458 52.40736074658292, 13.15472376729789 52.407475132201434))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.154909992092348 52.403013178762166, 13.155096168152681 52.39855122146861, 13.147785467921542 52.398436872467755, 13.14759855513783 52.40289881145432, 13.154909992092348 52.403013178762166))",Berlin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0
"POLYGON ((13.155096168152681 52.39855122146861, 13.155264255267696 52.394521783234964, 13.1546689 52.394618, 13.154458 52.394652099999995, 13.153290500000002 52.39484, 13.1521957 52.39492539999999, 13.1511036 52.3950055, 13.151044 52.3950101, 13.150020600000001 52.3950893, 13.1490163 52.39518659999999, 13.1489334 52.3951946, 13.147917159027292 52.39529246901769, 13.147785467921542 52.398436872467755, 13.155096168152681 52.39855122146861))",Berlin,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,10.022101410748055,0
